,ID,Latitude,Longitude,nasapid,LatNP,LonNP,geometry,aoi_area,total_flooding_area,flooding_date,2022-07-04,2022-07-16,2022-07-28,2022-08-04,2022-08-09,2022-08-16,2022-08-21,2022-08-28,2022-09-02,2022-09-09,2022-09-14,2022-09-21,2022-09-26
0,5509970,16.2916666667,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.25, -15.916666666666686 16.33333333333337, -15.833333333333314 16.33333333333337, -15.833333333333314 16.25, -15.916666666666686 16.25)))",1114.78,20.040000000000003,2022-07-04,18.32,18.32,18.32,18.32,18.32,18.32,18.32,18.34,18.34,20.03,20.03,20.040000000000003,20.040000000000003
1,5509969,16.2916666667,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.25, -16 16.33333333333337, -15.916666666666686 16.33333333333337, -15.916666666666686 16.25, -16 16.25)))",6401.76,73.46000000000001,2022-09-09,10.9,11.25,11.41,11.73,14.540000000000001,16.51,17.610000000000003,17.950000000000003,22.900000000000002,72.03,72.86,73.4,73.46000000000001
2,5505644,16.2083333333,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.166666666666686, -16.416666666666686 16.25, -16.333333333333314 16.25, -16.333333333333314 16.166666666666686, -16.416666666666686 16.166666666666686)))",6766.410000000001,151.82000000000002,2022-09-26,11.43,24.810000000000002,34.760000000000005,34.760000000000005,45.81,45.81,65.26,65.26,80.13000000000001,80.13000000000001,105.89000000000001,105.89000000000001,151.82000000000002
3,5505643,16.2083333333,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16.166666666666686, -16.5 16.25, -16.416666666666686 16.25, -16.416666666666686 16.166666666666686, -16.5 16.166666666666686)))",1883.63,43.94,2022-07-04,13.99,16.9,17.549999999999997,17.549999999999997,18.789999999999996,18.789999999999996,20.549999999999997,20.549999999999997,26.779999999999998,26.779999999999998,34.879999999999995,34.879999999999995,43.94
4,5527255,16.625,-15.4583333333,153690,16.75,-15.25,"MULTIPOLYGON (((-15.5 16.583333333333314, -15.5 16.6666666666668, -15.416666666666686 16.6666666666668, -15.416666666666686 16.583333333333314, -15.5 16.583333333333314)))",223.70000000000002,34.61000000000001,2022-08-04,0.0,0.0,0.0,28.630000000000003,28.630000000000003,31.810000000000002,31.810000000000002,31.820000000000004,31.820000000000004,32.260000000000005,32.260000000000005,34.61000000000001,34.61000000000001
5,5505648,16.2083333333,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.166666666666686, -16.08333333333337 16.25, -16 16.25, -16 16.166666666666686, -16.08333333333337 16.166666666666686)))",6196.900000000001,142.96,2022-09-26,19.490000000000002,51.6,59.050000000000004,59.17,60.29,60.31,63.79,64.63,71.11999999999999,98.72,109.01,109.01,142.96
6,5505647,16.2083333333,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.166666666666686, -16.16666666666663 16.25, -16.08333333333337 16.25, -16.08333333333337 16.166666666666686, -16.16666666666663 16.166666666666686)))",8602.560000000001,107.19,2022-07-16,19.150000000000002,44.190000000000005,45.93000000000001,45.940000000000005,54.480000000000004,54.480000000000004,60.09,60.09,63.910000000000004,75.72,94.5,94.5,107.19
7,5505646,16.2083333333,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.166666666666686, -16.25 16.25, -16.16666666666663 16.25, -16.16666666666663 16.166666666666686, -16.25 16.166666666666686)))",8592.73,112.83000000000001,2022-08-09,8.32,22.590000000000003,31.120000000000005,42.7,73.55000000000001,75.25000000000001,86.18,88.83000000000001,91.71000000000001,96.04,102.71000000000001,103.83000000000001,112.83000000000001
8,5505645,16.2083333333,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.166666666666686, -16.333333333333314 16.25, -16.25 16.25, -16.25 16.166666666666686, -16.333333333333314 16.166666666666686)))",8602.2,140.26,2022-07-04,33.32,50.58,55.21,56.4,72.33,76.01,99.25,100.84,111.33,115.31,124.08,124.87,140.26
9,5522926,16.5416666667,-16.2083333333,153688,16.75,-16.25,"MULTIPOLYGON (((-16.25 16.5, -16.25 16.583333333333314, -16.16666666666663 16.583333333333314, -16.16666666666663 16.5, -16.25 16.5)))",1952.7800000000002,280.49,2022-09-02,23.93,33.96,37.57,38.15,46.68,47.38,94.07000000000001,145.5,211.04000000000002,246.55,251.09,252.6,280.49
10,5522925,16.5416666667,-16.2916666667,153688,16.75,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.5, -16.333333333333314 16.583333333333314, -16.25 16.583333333333314, -16.25 16.5, -16.333333333333314 16.5)))",865.6700000000001,62.18000000000001,2022-07-04,20.17,20.970000000000002,21.200000000000003,21.200000000000003,21.840000000000003,21.840000000000003,22.620000000000005,22.720000000000006,34.080000000000005,48.43000000000001,54.260000000000005,55.77,62.18000000000001
11,5522930,16.5416666667,-15.875,153689,16.75,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.5, -15.916666666666686 16.583333333333314, -15.833333333333314 16.583333333333314, -15.833333333333314 16.5, -15.916666666666686 16.5)))",948.7,44.79,2022-09-09,9.14,9.14,9.14,11.71,11.71,16.98,16.98,18.48,18.48,35.18,35.18,44.79,44.79
12,5522927,16.5416666667,-16.125,153688,16.75,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.5, -16.16666666666663 16.583333333333314, -16.08333333333337 16.583333333333314, -16.08333333333337 16.5, -16.16666666666663 16.5)))",4323.02,384.51,2022-08-21,94.56,138.44,155.55,167.95000000000002,209.51000000000002,213.09000000000003,316.19000000000005,319.46000000000004,341.17,351.88,360.43,361.16,384.51000000000005
13,5522934,16.5416666667,-15.5416666667,153689,16.75,-15.75,"MULTIPOLYGON (((-15.583333333333371 16.5, -15.583333333333371 16.583333333333314, -15.5 16.583333333333314, -15.5 16.5, -15.583333333333371 16.5)))",2145.3,107.87,2022-07-04,27.610000000000003,27.610000000000003,27.610000000000003,40.81,40.81,63.39,63.39,90.12,90.12,101.93,101.93,107.87,107.87
14,5522933,16.5416666667,-15.625,153689,16.75,-15.75,"MULTIPOLYGON (((-15.666666666666629 16.5, -15.666666666666629 16.583333333333314, -15.583333333333371 16.583333333333314, -15.583333333333371 16.5, -15.666666666666629 16.5)))",1342.94,31.64,2022-07-04,9.27,9.27,9.27,14.35,14.35,20.36,20.36,28.12,28.12,29.53,29.53,31.64,31.64
15,5518605,16.4583333333,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.41666666666663, -16.333333333333314 16.5, -16.25 16.5, -16.25 16.41666666666663, -16.333333333333314 16.41666666666663)))",5119.12,298.77,2022-07-28,33.550000000000004,53.900000000000006,115.38000000000001,127.97000000000001,154.36,155.61,185.86,200.27,223.25,244.39,262.14,264.38,298.77
16,5522931,16.5416666667,-15.7916666667,153689,16.75,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.5, -15.833333333333314 16.583333333333314, -15.75 16.583333333333314, -15.75 16.5, -15.833333333333314 16.5)))",236.44,19.68,2022-07-04,18.53,18.53,18.53,18.66,18.66,18.77,18.77,18.88,18.88,18.97,18.97,19.68,19.68
17,5501324,16.125,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.083333333333428, -16.416666666666686 16.166666666666686, -16.333333333333314 16.166666666666686, -16.333333333333314 16.083333333333428, -16.416666666666686 16.083333333333428)))",8602.560000000001,252.88000000000005,2022-07-16,38.15,95.23,123.54,123.54,150.55,150.55,175.54000000000002,175.54000000000002,202.71000000000004,202.71000000000004,223.45000000000005,223.45000000000005,252.88000000000005
18,5518609,16.4583333333,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.41666666666663, -16 16.5, -15.916666666666686 16.5, -15.916666666666686 16.41666666666663, -16 16.41666666666663)))",7911.29,1340.4700000000003,2022-09-09,17.11,27.810000000000002,42.980000000000004,200.95,205.16,467.24,480.3,694.32,702.1700000000001,1229.3600000000001,1239.5200000000002,1317.5500000000002,1340.4700000000003
19,5501323,16.125,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16.083333333333428, -16.5 16.166666666666686, -16.416666666666686 16.166666666666686, -16.416666666666686 16.083333333333428, -16.5 16.083333333333428)))",3556.02,139.48,2022-07-16,39.81,84.41,86.74,86.74,87.64,87.64,89.73,89.73,101.34,101.34,118.0,118.0,139.48
20,5522936,16.5416666667,-15.375,153690,16.75,-15.25,"MULTIPOLYGON (((-15.416666666666686 16.5, -15.416666666666686 16.583333333333314, -15.333333333333258 16.583333333333314, -15.333333333333258 16.5, -15.416666666666686 16.5)))",2194.4900000000002,177.08,2022-08-04,9.280000000000001,9.280000000000001,9.280000000000001,111.57000000000001,111.57000000000001,160.19,160.19,169.1,169.1,170.57999999999998,170.57999999999998,177.07999999999998,177.07999999999998
21,5518608,16.4583333333,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.41666666666663, -16.08333333333337 16.5, -16 16.5, -16 16.41666666666663, -16.08333333333337 16.41666666666663)))",7465.620000000001,522.45,2022-09-02,85.66000000000001,116.86000000000001,148.12,150.29,185.45,188.01999999999998,246.70999999999998,263.53999999999996,420.09,447.15999999999997,471.72999999999996,475.86999999999995,522.4499999999999
22,5522935,16.5416666667,-15.4583333333,153690,16.75,-15.25,"MULTIPOLYGON (((-15.5 16.5, -15.5 16.583333333333314, -15.416666666666686 16.583333333333314, -15.416666666666686 16.5, -15.5 16.5)))",5720.01,194.01,2022-08-04,8.610000000000001,8.610000000000001,8.610000000000001,63.760000000000005,63.760000000000005,116.18,116.18,161.71,161.71,181.78,181.78,194.01,194.01
23,5518607,16.4583333333,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.41666666666663, -16.16666666666663 16.5, -16.08333333333337 16.5, -16.08333333333337 16.41666666666663, -16.16666666666663 16.41666666666663)))",8611.84,460.84,2022-07-04,147.63,201.95,216.58999999999997,220.99999999999997,250.74999999999997,264.72999999999996,314.08,335.08,400.41999999999996,414.84,429.23999999999995,437.09,460.84
24,5518606,16.4583333333,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.41666666666663, -16.25 16.5, -16.16666666666663 16.5, -16.16666666666663 16.41666666666663, -16.25 16.41666666666663)))",8602.560000000001,1492.6100000000001,2022-08-09,120.17,349.61,500.74,578.96,974.94,1046.45,1264.23,1336.76,1406.45,1448.8300000000002,1465.7100000000003,1469.5600000000002,1492.6100000000001
25,5501327,16.125,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.083333333333428, -16.16666666666663 16.166666666666686, -16.08333333333337 16.166666666666686, -16.08333333333337 16.083333333333428, -16.16666666666663 16.083333333333428)))",2231.1600000000003,24.86,2022-07-04,18.86,20.56,21.2,21.259999999999998,22.86,22.88,24.63,24.63,24.63,24.63,24.65,24.65,24.86
26,5518613,16.4583333333,-15.625,152969,16.25,-15.75,"MULTIPOLYGON (((-15.666666666666629 16.41666666666663, -15.666666666666629 16.5, -15.583333333333371 16.5, -15.583333333333371 16.41666666666663, -15.666666666666629 16.41666666666663)))",2349.42,25.5,2022-07-04,9.280000000000001,9.280000000000001,9.280000000000001,13.830000000000002,13.830000000000002,15.620000000000001,15.620000000000001,17.3,17.3,22.62,22.62,25.5,25.5
27,5501326,16.125,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.083333333333428, -16.25 16.166666666666686, -16.16666666666663 16.166666666666686, -16.16666666666663 16.083333333333428, -16.25 16.083333333333428)))",6238.320000000001,20.62,2022-07-04,10.83,14.96,15.75,15.75,17.91,17.91,20.43,20.43,20.46,20.46,20.5,20.5,20.62
28,5518612,16.4583333333,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.41666666666663, -15.75 16.5, -15.666666666666629 16.5, -15.666666666666629 16.41666666666663, -15.75 16.41666666666663)))",2464.9700000000003,144.19000000000003,2022-08-28,9.15,9.15,9.15,19.340000000000003,19.340000000000003,43.220000000000006,43.220000000000006,123.65,123.65,133.20000000000002,133.20000000000002,144.19000000000003,144.19000000000003
29,5501325,16.125,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.083333333333428, -16.333333333333314 16.166666666666686, -16.25 16.166666666666686, -16.25 16.083333333333428, -16.333333333333314 16.083333333333428)))",8611.84,91.47,2022-07-04,28.75,53.92,59.370000000000005,59.760000000000005,62.690000000000005,62.99,77.37,78.23,80.06,80.35000000000001,83.81,84.5,91.47
30,5518611,16.4583333333,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.41666666666663, -15.833333333333314 16.5, -15.75 16.5, -15.75 16.41666666666663, -15.833333333333314 16.41666666666663)))",2687.35,116.53999999999999,2022-08-16,27.8,27.8,27.8,51.78,51.78,87.89,87.89,94.79,94.79,106.54,106.54,116.54,116.54
31,5518610,16.4583333333,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.41666666666663, -15.916666666666686 16.5, -15.833333333333314 16.5, -15.833333333333314 16.41666666666663, -15.916666666666686 16.41666666666663)))",7730.150000000001,1578.0900000000001,2022-08-28,18.25,18.25,18.25,334.91,334.91,613.47,613.47,1103.44,1103.44,1522.72,1522.72,1578.0900000000001,1578.0900000000001
32,5518614,16.4583333333,-15.5416666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.583333333333371 16.41666666666663, -15.583333333333371 16.5, -15.5 16.5, -15.5 16.41666666666663, -15.583333333333371 16.41666666666663)))",784.25,14.88,2022-07-04,9.280000000000001,9.280000000000001,9.280000000000001,11.930000000000001,11.930000000000001,13.280000000000001,13.280000000000001,13.430000000000001,13.430000000000001,14.530000000000001,14.530000000000001,14.88,14.88
33,5497004,16.0416666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16, -16.416666666666686 16.083333333333428, -16.333333333333314 16.083333333333428, -16.333333333333314 16, -16.416666666666686 16)))",8545.140000000001,173.23000000000002,2022-09-26,34.980000000000004,56.95,64.14,64.14,72.92,72.92,93.82000000000001,93.82000000000001,115.34,115.34,133.42000000000002,133.42000000000002,173.23000000000002
34,5514288,16.375,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.33333333333337, -16.08333333333337 16.41666666666663, -16 16.41666666666663, -16 16.33333333333337, -16.08333333333337 16.33333333333337)))",8602.08,321.6700000000001,2022-07-04,56.18,87.83,117.59,119.75,160.36,165.17000000000002,205.16000000000003,210.71000000000004,243.02000000000004,255.00000000000003,272.42,273.83000000000004,321.6700000000001
35,5497003,16.0416666667,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16, -16.5 16.083333333333428, -16.416666666666686 16.083333333333428, -16.416666666666686 16, -16.5 16)))",7575.04,252.96999999999997,2022-07-04,106.83,154.32,169.98999999999998,169.98999999999998,185.04999999999998,185.04999999999998,192.76999999999998,192.76999999999998,208.24999999999997,208.24999999999997,230.24999999999997,230.24999999999997,252.96999999999997
36,5514287,16.375,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.33333333333337, -16.16666666666663 16.41666666666663, -16.08333333333337 16.41666666666663, -16.08333333333337 16.33333333333337, -16.16666666666663 16.33333333333337)))",8602.52,505.7900000000001,2022-09-26,73.21000000000001,194.12,222.51,227.14999999999998,258.33,261.47999999999996,297.43999999999994,309.06999999999994,345.15999999999997,351.28999999999996,377.03,380.60999999999996,505.78999999999996
37,5514286,16.375,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.33333333333337, -16.25 16.41666666666663, -16.16666666666663 16.41666666666663, -16.16666666666663 16.33333333333337, -16.25 16.33333333333337)))",8593.29,686.94,2022-07-16,69.5,218.74,299.08000000000004,310.91,367.17,403.44,490.3,509.92,597.14,606.13,634.73,641.48,686.94
38,5514285,16.375,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.33333333333337, -16.333333333333314 16.41666666666663, -16.25 16.41666666666663, -16.25 16.33333333333337, -16.333333333333314 16.33333333333337)))",8171.52,344.94000000000005,2022-09-26,56.410000000000004,93.83000000000001,131.29000000000002,151.33,169.06,176.98,198.04999999999998,201.01,214.48999999999998,226.55999999999997,259.35999999999996,260.22999999999996,344.93999999999994
39,5514292,16.375,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.33333333333337, -15.75 16.41666666666663, -15.666666666666629 16.41666666666663, -15.666666666666629 16.33333333333337, -15.75 16.33333333333337)))",1758.0,18.110000000000003,2022-08-04,0.0,0.0,0.0,7.840000000000001,7.840000000000001,10.82,10.82,13.530000000000001,13.530000000000001,15.240000000000002,15.240000000000002,18.110000000000003,18.110000000000003
40,5497006,16.0416666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16, -16.25 16.083333333333428, -16.16666666666663 16.083333333333428, -16.16666666666663 16, -16.25 16)))",150.92000000000002,9.29,2022-07-04,9.27,9.27,9.27,9.27,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29
41,5514291,16.375,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.33333333333337, -15.833333333333314 16.41666666666663, -15.75 16.41666666666663, -15.75 16.33333333333337, -15.833333333333314 16.33333333333337)))",3360.76,291.58,2022-09-09,18.41,18.41,18.41,37.93,37.93,85.86,85.86,152.56,152.56,274.03,274.03,291.58,291.58
42,5497005,16.0416666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16, -16.333333333333314 16.083333333333428, -16.25 16.083333333333428, -16.25 16, -16.333333333333314 16)))",5624.900000000001,76.94000000000001,2022-07-04,37.38,44.730000000000004,51.32000000000001,51.32000000000001,59.980000000000004,59.980000000000004,65.21000000000001,65.21000000000001,68.9,68.9,72.44000000000001,72.44000000000001,76.94000000000001
43,5514290,16.375,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.33333333333337, -15.916666666666686 16.41666666666663, -15.833333333333314 16.41666666666663, -15.833333333333314 16.33333333333337, -15.916666666666686 16.33333333333337)))",7818.43,141.16000000000003,2022-09-09,9.27,9.27,9.27,41.93000000000001,41.93000000000001,66.53,66.53,81.37,81.37,131.60000000000002,131.60000000000002,141.16000000000003,141.16000000000003
44,5514289,16.375,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.33333333333337, -16 16.41666666666663, -15.916666666666686 16.41666666666663, -15.916666666666686 16.33333333333337, -16 16.33333333333337)))",8593.29,501.46000000000004,2022-09-09,7.75,18.93,24.05,72.06,80.77000000000001,129.68,142.96,168.59,181.3,358.1,377.32000000000005,406.38000000000005,501.46000000000004
45,5509964,16.2916666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.25, -16.416666666666686 16.33333333333337, -16.333333333333314 16.33333333333337, -16.333333333333314 16.25, -16.416666666666686 16.25)))",2938.4700000000003,24.560000000000002,2022-07-04,9.57,9.6,9.73,9.73,10.040000000000001,10.040000000000001,11.13,11.13,13.22,13.22,18.62,18.62,24.560000000000002
46,5492684,15.9583333333,-16.375,152248,15.75,-16.25,"MULTIPOLYGON (((-16.416666666666686 15.916666666666742, -16.416666666666686 16, -16.333333333333314 16, -16.333333333333314 15.916666666666742, -16.416666666666686 15.916666666666742)))",1657.0700000000002,27.509999999999998,2022-09-26,2.91,4.6000000000000005,4.920000000000001,4.920000000000001,7.580000000000001,7.580000000000001,10.16,10.16,14.620000000000001,14.620000000000001,18.43,18.43,27.509999999999998
47,5509968,16.2916666667,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.25, -16.08333333333337 16.33333333333337, -16 16.33333333333337, -16 16.25, -16.08333333333337 16.25)))",8611.84,163.26,2022-07-04,75.52000000000001,96.14000000000001,101.03000000000002,105.42000000000002,124.02000000000001,124.37,130.42000000000002,132.3,138.02,142.15,151.44,151.72,163.26
48,5492683,15.9583333333,-16.4583333333,152248,15.75,-16.25,"MULTIPOLYGON (((-16.5 15.916666666666742, -16.5 16, -16.416666666666686 16, -16.416666666666686 15.916666666666742, -16.5 15.916666666666742)))",7810.54,157.62000000000003,2022-07-04,48.02,64.77000000000001,73.95000000000002,73.95000000000002,88.11000000000001,88.11000000000001,96.26000000000002,96.26000000000002,105.99000000000002,105.99000000000002,126.58000000000003,126.58000000000003,157.62000000000003
49,5509967,16.2916666667,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.25, -16.16666666666663 16.33333333333337, -16.08333333333337 16.33333333333337, -16.08333333333337 16.25, -16.16666666666663 16.25)))",8611.84,321.67,2022-08-21,66.41,125.83,156.73,157.79,171.35999999999999,176.25,243.98000000000002,249.3,267.58000000000004,269.28000000000003,283.76000000000005,284.91,321.67
50,5509966,16.2916666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.25, -16.25 16.33333333333337, -16.16666666666663 16.33333333333337, -16.16666666666663 16.25, -16.25 16.25)))",8602.560000000001,716.3700000000001,2022-07-16,154.81,340.07000000000005,359.40000000000003,360.70000000000005,406.51000000000005,409.61000000000007,538.2700000000001,548.4700000000001,593.1900000000002,618.6300000000002,656.7900000000002,663.7700000000002,716.3700000000002
51,5509965,16.2916666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.25, -16.333333333333314 16.33333333333337, -16.25 16.33333333333337, -16.25 16.25, -16.333333333333314 16.25)))",8611.84,359.50000000000006,2022-07-04,75.17,144.48000000000002,148.01000000000002,148.51000000000002,159.82000000000002,160.79000000000002,224.91000000000003,226.34000000000003,241.54000000000002,251.91000000000003,290.8,295.40000000000003,359.50000000000006
