,ID,Latitude,Longitude,nasapid,LatNP,LonNP,geometry,aoi_area,total_flooding_area,flooding_date,2022-07-01,2022-07-06,2022-07-11,2022-07-16,2022-07-21,2022-07-26,2022-07-31,2022-08-05,2022-08-10,2022-08-15,2022-08-20,2022-08-25,2022-08-30,2022-09-04,2022-09-19,2022-09-24,2022-09-29
26,5518613,16.4583333333,-15.625,152969,16.25,-15.75,"MULTIPOLYGON (((-15.666666666666629 16.41666666666663, -15.666666666666629 16.5, -15.583333333333371 16.5, -15.583333333333371 16.41666666666663, -15.666666666666629 16.41666666666663)))",2349.42,16.22,2022-07-16,7.66146538294558E-05,7.66146538294558E-05,0.000497995249891463,0.00305607341386385,0.00314545717666488,0.00314545717666488,0.00314545717666488,0.00420529322130568,0.00451175183662351,0.00532897481080437,0.0063760417464736,0.00652501468447532,0.00652927105413251,0.00652927105413251,0.00652927105413251,0.00690383158396541,0.00690383158396541
27,5501326,16.125,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.083333333333428, -16.25 16.166666666666686, -16.16666666666663 16.166666666666686, -16.16666666666663 16.083333333333428, -16.25 16.083333333333428)))",6238.32,11.35,2022-08-20,0,0,0,0,0,3.6868900601444E-05,3.6868900601444E-05,3.84718962797676E-05,6.57228228112697E-05,0.000633183292937842,0.00144269611049129,0.00144269611049129,0.00179535515972249,0.00179535515972249,0.00180016414675746,0.00181940009489734,0.00181940009489734
28,5518612,16.4583333333,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.41666666666663, -15.75 16.5, -15.666666666666629 16.5, -15.666666666666629 16.41666666666663, -15.75 16.41666666666663)))",2464.97,135.04,2022-08-20,0.00284790484265529,0.00301017862286356,0.00406495819421737,0.00468565540351404,0.00504265771997225,0.00534286421335757,0.00534286421335757,0.00598790248968547,0.00626782476054475,0.0081015184768983,0.0373473105149353,0.0376475170083206,0.0521182813583938,0.0521182813583938,0.0521669634924563,0.0547836281983148,0.0547836281983148
29,5501325,16.125,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.083333333333428, -16.333333333333314 16.166666666666686, -16.25 16.166666666666686, -16.25 16.083333333333428, -16.333333333333314 16.083333333333428)))",8611.84,64.19,2022-08-20,3.71581450653983E-05,3.71581450653983E-05,4.64476813317479E-05,8.24446343638526E-05,9.87013228299643E-05,0.000320489001189061,0.000321650193222354,0.000353002378121284,0.000394805291319857,0.000941726739001189,0.00657234690844233,0.00659905432520809,0.00715410411712247,0.00715410411712247,0.00730505908145065,0.00745369166171225,0.00745369166171225
30,5518611,16.4583333333,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.41666666666663, -15.833333333333314 16.5, -15.75 16.5, -15.75 16.41666666666663, -15.833333333333314 16.41666666666663)))",2687.35,88.76,2022-08-05,0.00154427223845052,0.00161497385900608,0.00185312668614062,0.00203918358233948,0.00210244292704709,0.00529145812789551,0.00529145812789551,0.0137198355257038,0.0212588609596815,0.023949243678717,0.0290472026345656,0.0290844140138054,0.0324557649729287,0.0324557649729287,0.0324780918004726,0.0330288202132212,0.0330288202132212
31,5518610,16.4583333333,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.41666666666663, -15.916666666666686 16.5, -15.833333333333314 16.5, -15.833333333333314 16.41666666666663, -15.916666666666686 16.41666666666663)))",7730.15,1561.38,2022-08-30,0.000235441744338726,0.000495462571877648,0.0063077689307452,0.00924690982710555,0.0125443878838056,0.0163334476045096,0.0163334476045096,0.0259412818638707,0.0376072909322588,0.0610363317658778,0.0909852978273384,0.0910021150947912,0.158112067683033,0.17770159699359,0.189764752301055,0.201985731195384,0.201985731195384
32,5518614,16.4583333333,-15.5416666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.583333333333371 16.41666666666663, -15.583333333333371 16.5, -15.5 16.5, -15.5 16.41666666666663, -15.583333333333371 16.41666666666663)))",784.25,5.6,2022-08-20,0,0,2.55020720433535E-05,0.000561045584953778,0.000841568377430666,0.000841568377430666,0.000841568377430666,0.00149187121453618,0.00151737328657953,0.00153012432260121,0.00578897035384125,0.0059802358941664,0.00637551801083838,0.00637551801083838,0.00700031877590054,0.00712782913611731,0.00714058017213899
33,5497004,16.0416666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16, -16.416666666666686 16.083333333333428, -16.333333333333314 16.083333333333428, -16.333333333333314 16, -16.416666666666686 16)))",8545.14,155.28,2022-07-26,0.00021883784232909,0.000222348609853086,0.000752474505976497,0.000979504139194911,0.00115972353876004,0.00773539111120473,0.0079097592315632,0.00825264419307349,0.0107523106701587,0.0118254352766602,0.0142291407747562,0.0144912780832146,0.0172975515907288,0.0172975515907288,0.0174953248279139,0.0181717327042038,0.0181717327042038
34,5514288,16.375,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.33333333333337, -16.08333333333337 16.41666666666663, -16 16.41666666666663, -16 16.33333333333337, -16.08333333333337 16.33333333333337)))",8602.08,303.93,2022-08-20,2.32501906515633E-05,2.32501906515633E-05,0.000819569220467608,0.00144383683946208,0.0022308557930175,0.00376653088555326,0.00377931849041162,0.00640891505310344,0.010009207075498,0.0128457303349887,0.021482013652512,0.0218656417982627,0.0262424901884195,0.0262424901884195,0.0295788925469189,0.0353321522236482,0.0353321522236482
35,5497003,16.0416666667,-16.4583333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.5 16, -16.5 16.083333333333428, -16.416666666666686 16.083333333333428, -16.416666666666686 16, -16.5 16)))",7575.04,225.8,2022-08-15,0.000472604765123352,0.000500327391010477,0.00170560155457925,0.00558808930381886,0.00604485256843528,0.00714451672862454,0.00735177636025684,0.00780457924974654,0.0146309458431903,0.0232064781176073,0.0242995416525853,0.0251232996789456,0.025644749070632,0.025644749070632,0.0271298897431565,0.0297767404528557,0.0298084234538696
36,5514287,16.375,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.33333333333337, -16.16666666666663 16.41666666666663, -16.08333333333337 16.41666666666663, -16.08333333333337 16.33333333333337, -16.16666666666663 16.33333333333337)))",8602.52,497.02,2022-08-30,0.00267828496766064,0.00268177231787895,0.00302818243956422,0.00334204395921195,0.00367334222995122,0.0051961518252791,0.00585874836675765,0.00814993746018608,0.0147712530746804,0.0179761279253056,0.0317302371863128,0.0336203810046358,0.0510338830947211,0.0510338830947211,0.0544584610090997,0.0576342746079056,0.0577760935167835
37,5514286,16.375,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.33333333333337, -16.25 16.41666666666663, -16.16666666666663 16.41666666666663, -16.16666666666663 16.33333333333337, -16.25 16.33333333333337)))",8593.29,686.94,2022-08-20,0.000100078084179633,0.000100078084179633,0.000188519181826751,0.000285106170046629,0.000309543841764912,0.00203880004049671,0.00265556032672003,0.0150954989299791,0.0252534244742119,0.0364505329157982,0.0556352689133033,0.0556690161742476,0.073287413784476,0.073287413784476,0.077196277560748,0.0796051337729787,0.0799391152864619
38,5514285,16.375,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.33333333333337, -16.333333333333314 16.41666666666663, -16.25 16.41666666666663, -16.25 16.33333333333337, -16.333333333333314 16.33333333333337)))",8171.52,336.42,2022-08-05,0.000839501096491228,0.00086030505952381,0.00233983395989975,0.00344244400062657,0.00381446781015038,0.0109379895050125,0.0148454632675439,0.0239000822368421,0.0256794329573935,0.0284120946898496,0.0352774024906015,0.0352774024906015,0.037433672070802,0.037433672070802,0.039386797070802,0.0411698190789474,0.0411698190789474
39,5514292,16.375,-15.7083333333,152969,16.25,-15.75,"MULTIPOLYGON (((-15.75 16.33333333333337, -15.75 16.41666666666663, -15.666666666666629 16.41666666666663, -15.666666666666629 16.33333333333337, -15.75 16.33333333333337)))",1758,18.11,2022-07-01,0.00351535836177474,0.00366894197952218,0.00529579067121729,0.0054835039817975,0.0058646188850967,0.00587599544937429,0.00587599544937429,0.00590443686006826,0.00596700796359499,0.00616040955631399,0.00901592718998862,0.00901592718998862,0.00918088737201365,0.00918088737201365,0.00922070534698521,0.0103014789533561,0.0103014789533561
40,5497006,16.0416666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16, -16.25 16.083333333333428, -16.16666666666663 16.083333333333428, -16.16666666666663 16, -16.25 16)))",150.92,0.02,2022-07-26,0,0,0,0,0,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806,0.000132520540683806
41,5514291,16.375,-15.7916666667,152969,16.25,-15.75,"MULTIPOLYGON (((-15.833333333333314 16.33333333333337, -15.833333333333314 16.41666666666663, -15.75 16.41666666666663, -15.75 16.33333333333337, -15.833333333333314 16.33333333333337)))",3360.76,273.18,2022-08-20,0.00252323879122579,0.00263333293659767,0.00741498946666825,0.00949190064152156,0.0112831621418965,0.0184809388352635,0.0184809388352635,0.0265981504183578,0.0410353610492865,0.0469030814458634,0.0618848117687666,0.0618848117687666,0.0729924183815566,0.0729924183815566,0.0764529451671646,0.0812851854937574,0.0812851854937574
42,5497005,16.0416666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16, -16.333333333333314 16.083333333333428, -16.25 16.083333333333428, -16.25 16, -16.333333333333314 16)))",5624.9,49.22,2022-08-20,0,0,1.06668562996675E-05,4.08896158153923E-05,0.000270227026258245,0.00179380966772743,0.00179380966772743,0.00183469928354282,0.00222403953848068,0.00286049529769418,0.00857615246493271,0.00865437607779694,0.00870237693114544,0.00870237693114544,0.008705932549912,0.00875037778449395,0.00875037778449395
43,5514290,16.375,-15.875,152969,16.25,-15.75,"MULTIPOLYGON (((-15.916666666666686 16.33333333333337, -15.916666666666686 16.41666666666663, -15.833333333333314 16.41666666666663, -15.833333333333314 16.33333333333337, -15.916666666666686 16.33333333333337)))",7818.43,131.89,2022-08-20,3.70918458053599E-05,3.70918458053599E-05,0.000258363891471817,0.00030312991227139,0.000726488566118773,0.00121124061991986,0.00121124061991986,0.00238027327737154,0.00465310810482411,0.00504065394203184,0.00988050030504846,0.00988305836337986,0.0118079972577615,0.0118079972577615,0.0134528287648543,0.0168691156664445,0.0168691156664445
44,5514289,16.375,-15.9583333333,152969,16.25,-15.75,"MULTIPOLYGON (((-16 16.33333333333337, -16 16.41666666666663, -15.916666666666686 16.41666666666663, -15.916666666666686 16.33333333333337, -16 16.33333333333337)))",8593.29,501.46,2022-09-24,5.12027407430681E-05,5.12027407430681E-05,0.00379016651364029,0.00465246721569969,0.00644223574440057,0.00794224330844182,0.00794224330844182,0.00983441731862884,0.0110435002193572,0.0156156722279825,0.0227863833293186,0.0228096573023836,0.0288469259154526,0.0288469259154526,0.0390048514596854,0.0583548326659522,0.0583548326659522
45,5509964,16.2916666667,-16.375,152968,16.25,-16.25,"MULTIPOLYGON (((-16.416666666666686 16.25, -16.416666666666686 16.33333333333337, -16.333333333333314 16.33333333333337, -16.333333333333314 16.25, -16.416666666666686 16.25)))",2938.47,15.29,2022-07-11,0.000153140920274837,0.000153140920274837,0.00155863425524167,0.00220522925195765,0.00298454637957849,0.00308323719486672,0.00311386537892168,0.00331124700949814,0.00363794763941779,0.00405312968994068,0.0046316620554234,0.0046316620554234,0.00470993408134165,0.00470993408134165,0.00497878147471303,0.00516935684216616,0.00520338815778279
46,5492684,15.9583333333,-16.375,152248,15.75,-16.25,"MULTIPOLYGON (((-16.416666666666686 15.916666666666742, -16.416666666666686 16, -16.333333333333314 16, -16.333333333333314 15.916666666666742, -16.416666666666686 15.916666666666742)))",1657.07,27.51,2022-07-26,3.62084884766485E-05,3.62084884766485E-05,0.000446571357878665,0.000579335815626377,0.000603474807944142,0.00877452370750783,0.0101323420253822,0.0102409674908121,0.0107901295660413,0.0118039672433874,0.0125160675167615,0.0126910752110653,0.0136747391480143,0.0136747391480143,0.0153825728544962,0.0155937890372766,0.0166015919665434
47,5509968,16.2916666667,-16.0416666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.08333333333337 16.25, -16.08333333333337 16.33333333333337, -16 16.33333333333337, -16 16.25, -16.08333333333337 16.25)))",8611.84,126.53,2022-07-26,0.000204369797859691,0.000204369797859691,0.000551566215814507,0.000618915353745541,0.000689748067776457,0.00492926018133175,0.00493622733353151,0.00546224732461356,0.00940681666171225,0.010761927764566,0.0135371767241379,0.0135371767241379,0.013604525862069,0.013604525862069,0.0141653816141498,0.0146739837247325,0.0146925627972652
48,5492683,15.9583333333,-16.4583333333,152248,15.75,-16.25,"MULTIPOLYGON (((-16.5 15.916666666666742, -16.5 16, -16.416666666666686 16, -16.416666666666686 15.916666666666742, -16.5 15.916666666666742)))",7810.54,148.39,2022-08-10,0.000585106791591875,0.000609432894524578,0.00103321921403642,0.00242620868723545,0.00369628732456399,0.00568462615901077,0.00599318356989402,0.00667687509442369,0.0112757888699117,0.0140310401073421,0.0155290159195139,0.0157940424093597,0.0172945788639454,0.0172945788639454,0.017654349123108,0.0184968004773037,0.0189986863904416
49,5509967,16.2916666667,-16.125,152968,16.25,-16.25,"MULTIPOLYGON (((-16.16666666666663 16.25, -16.16666666666663 16.33333333333337, -16.08333333333337 16.33333333333337, -16.08333333333337 16.25, -16.16666666666663 16.25)))",8611.84,295.07,2022-08-20,3.36745689655172E-05,3.36745689655172E-05,0.000470282773483948,0.000491184230083234,0.000672330187277051,0.00295987849286564,0.00295987849286564,0.00363220868014269,0.00523465368608799,0.00768128530023781,0.0247717096462545,0.0248483483204518,0.0285304882580262,0.0285304882580262,0.0315321696640904,0.034159947235434,0.0342632933263971
50,5509966,16.2916666667,-16.2083333333,152968,16.25,-16.25,"MULTIPOLYGON (((-16.25 16.25, -16.25 16.33333333333337, -16.16666666666663 16.33333333333337, -16.16666666666663 16.25, -16.25 16.25)))",8602.56,698.85,2022-08-20,0.00133099914444072,0.00133099914444072,0.0033373786407767,0.00425338503887215,0.00528679834839862,0.0102643864152066,0.0103422702079381,0.0122661161328721,0.0152512740393557,0.0297446341554142,0.0605040825056727,0.0605122196183462,0.0657594948480452,0.0657594948480452,0.0731247442621731,0.0809700833240338,0.0812374455975896
51,5509965,16.2916666667,-16.2916666667,152968,16.25,-16.25,"MULTIPOLYGON (((-16.333333333333314 16.25, -16.333333333333314 16.33333333333337, -16.25 16.33333333333337, -16.25 16.25, -16.333333333333314 16.25)))",8611.84,323.38,2022-08-20,0.000436608204518431,0.000437769396551724,0.00104623402199762,0.00124595905172414,0.00131795295778835,0.00976910857609988,0.0100443110879905,0.0105656863109394,0.0126790558115339,0.0144022647889417,0.0344212154429251,0.0344212154429251,0.0357623922413793,0.0357623922413793,0.0364718805737218,0.037548305588585,0.0375506279726516
